21	transition
6	transversion
13	transition
5	transition
12	transversion
14	transversion
53	transition
8	transversion
38	transversion
14	transition
6	transition
74	transition
5	transition
13	transition
8	transversion
10	transition
5	transversion
5	transition
7	transversion
9	transversion
13	transition
6	transversion
15	transition
18	transition
14	transition
306	transversion
10	transversion
5	transversion
3	transversion
15	transition
37	transition
16	transition
11	transition
7	transversion
12	transversion
230	transition
10	transition
5	transition
18	transversion
13	transversion
173	transition
9	transition
10	transition
20	transversion
131	transversion
10	transversion
9	transversion
25	transition
82	transition
301	transition
12	transition
7	transition
189	transition
5	transversion
7	transition
18	transition
32	transition
83	transition
258	transition
58	transition
11	transition
23	transition
13	transversion
27	transversion
8	transition
6	transition
30	transition
9	transversion
19	transversion
25	transition
15	transition
18	transversion
8	transition
7	transition
14	transversion
7	transition
4	transition
41	transition
14	transition
5	transition
52	transversion
68	transition
5	transversion
71	transition
11	transition
15	transition
6	transition
9	transversion
28	transition
63	transversion
22	transition
22	transition
33	transition
4	transition
6	transition
12	transition
4	transition
7	transition
24	transition
16	transition
70	transition
38	transition
12	transition
13	transition
5	transversion
4	transition
29	transition
10	transition
25	transition
18	transition
12	transition
7	transversion
5	transversion
9	transition
3	transversion
15	transition
8	transition
59	transition
14	transition
9	transversion
29	transition
4	transition
11	transversion
14	transversion
6	transversion
25	transversion
23	transition
25	transition
7	transition
15	transversion
6	transition
9	transition
7	transition
6	transversion
27	transition
4	transition
6	transition
52	transition
143	transition
12	transition
11	transition
9	transition
42	transition
12	transition
58	transition
9	transversion
5	transition
4	transversion
4	transition
5	transition
6	transversion
139	transition
3	transversion
15	transition
5	transition
11	transversion
5	transition
6	transition
17	transition
68	transition
338	transversion
6	transition
26	transition
16	transition
21	transition
56	transition
9	transition
15	transversion
6	transition
11	transversion
25	transition
8	transversion
43	transversion
16	transition
10	transition
63	transition
93	transition
11	transition
21	transversion
6	transition
17	transversion
2	transversion
15	transversion
30	transition
43	transition
12	transversion
25	transition
45	transversion
4	transition
72	transition
10	transversion
13	transversion
70	transition
37	transition
12	transition
120	transversion
240	transversion
9	transversion
8	transition
60	transition
17	transition
49	transition
102	transition
14	transition
10	transition
151	transition
152	transversion
195	transition
4	transversion
13	transition
5	transversion
228	transversion
6	transversion
17	transversion
16	transversion
8	transition
7	transition
28	transition
4	transversion
28	transversion
98	transversion
9	transition
117	transition
53	transition
7	transversion
7	transversion
26	transition
128	transition
8	transition
17	transversion
11	transversion
38	transition
10	transition
7	transversion
146	transversion
18	transition
13	transition
33	transversion
8	transition
7	transversion
30	transition
6	transition
12	transversion
12	transversion
7	transversion
131	transversion
136	transition
18	transition
66	transversion
9	transversion
19	transition
5	transversion
5	transversion
21	transversion
5	transition
22	transversion
6	transversion
52	transition
49	transition
4	transversion
10	transversion
4	transversion
41	transversion
40	transition
6	transversion
24	transition
47	transversion
6	transition
46	transition
7	transition
11	transversion
8	transition
75	transversion
10	transversion
8	transversion
10	transition
9	transition
34	transition
29	transversion
11	transversion
26	transition
32	transition
11	transition
378	transition
12	transversion
116	transition
28	transition
17	transition
7	transition
9	transition
4	transversion
136	transversion
8	transition
25	transversion
5	transition
29	transversion
9	transition
3	transversion
7	transversion
7	transition
15	transition
10	transition
170	transversion
5	transversion
37	transition
24	transition
10	transition
93	transversion
4	transition
11	transition
8	transition
48	transition
65	transversion
13	transition
155	transversion
3	transversion
16	transition
34	transition
53	transversion
14	transition
27	transversion
29	transversion
9	transversion
10	transition
53	transversion
80	transition
9	transition
26	transversion
9	transition
10	transition
2	transversion
88	transition
6	transition
29	transition
10	transition
30	transition
23	transition
3	transversion
10	transition
13	transition
19	transversion
15	transition
324	transversion
237	transversion
7	transversion
12	transition
3	transversion
10	transition
7	transversion
14	transition
36	transition
5	transition
3	transversion
8	transversion
4	transversion
29	transition
6	transition
8	transversion
10	transition
19	transversion
23	transversion
8	transition
24	transition
8	transition
37	transition
13	transition
10	transition
8	transition
223	transversion
26	transversion
12	transition
4	transversion
4	transition
18	transition
3	transition
14	transition
4	transversion
19	transition
6	transition
64	transversion
13	transition
25	transversion
32	transition
58	transition
7	transition
18	transversion
50	transition
7	transition
27	transition
47	transversion
501	transition
6	transversion
95	transversion
75	transition
81	transition
165	transversion
10	transition
15	transition
11	transition
50	transition
26	transition
12	transition
39	transition
13	transition
11	transversion
9	transversion
62	transition
187	transition
89	transition
9	transversion
43	transversion
14	transversion
10	transition
18	transition
109	transition
3	transversion
97	transition
15	transversion
18	transversion
93	transition
12	transversion
22	transition
46	transition
12	transition
37	transversion
10	transition
11	transition
8	transition
39	transition
11	transition
11	transversion
28	transition
7	transversion
47	transition
28	transition
31	transversion
8	transition
19	transition
16	transversion
126	transition
58	transition
8	transition
11	transition
19	transition
5	transversion
5	transversion
71	transversion
16	transition
13	transversion
10	transition
16	transition
14	transversion
5	transition
8	transition
24	transversion
14	transversion
295	transversion
14	transition
8	transition
9	transition
6	transversion
37	transition
524	transversion
8	transition
78	transition
36	transversion
10	transversion
4	transition
40	transversion
16	transition
29	transition
8	transition
24	transition
15	transition
8	transversion
5	transition
17	transversion
65	transition
12	transition
6	transition
17	transversion
7	transition
12	transition
6	transition
31	transition
19	transversion
4	transition
265	transition
6	transversion
19	transition
90	transition
5	transition
5	transition
5	transversion
37	transversion
76	transversion
167	transition
4	transversion
66	transition
10	transition
39	transition
22	transition
18	transition
4	transition
22	transversion
95	transversion
19	transition
3	transversion
35	transversion
7	transition
244	transversion
11	transversion
21	transition
12	transversion
12	transversion
11	transition
84	transition
10	transition
23	transversion
6	transition
15	transition
9	transversion
8	transition
110	transversion
25	transition
45	transition
50	transition
10	transversion
6	transition
18	transition
4	transversion
14	transition
6	transition
6	transition
95	transition
18	transition
7	transition
61	transversion
8	transition
3	transversion
16	transversion
537	transition
6	transversion
5	transversion
25	transition
28	transition
39	transition
5	transversion
20	transition
37	transversion
6	transition
245	transversion
12	transversion
16	transversion
11	transition
27	transition
495	transition
9	transition
4	transition
6	transition
12	transition
7	transversion
23	transition
45	transition
53	transition
7	transversion
35	transition
16	transversion
16	transition
9	transition
90	transversion
9	transition
6	transversion
26	transition
4	transversion
17	transition
51	transition
6	transversion
12	transition
24	transversion
8	transition
2	transversion
36	transition
8	transition
21	transversion
27	transversion
3	transversion
29	transition
34	transition
3	transversion
6	transversion
9	transition
14	transition
7	transversion
79	transversion
2	transversion
44	transversion
5	transition
71	transition
15	transition
11	transition
11	transversion
30	transition
18	transversion
9	transversion
49	transversion
19	transition
17	transition
22	transition
8	transversion
21	transversion
14	transition
10	transversion
237	transversion
10	transition
51	transition
44	transition
27	transversion
16	transition
4	transition
48	transition
7	transition
31	transition
13	transition
5	transversion
11	transversion
13	transversion
3	transition
15	transition
10	transition
8	transversion
10	transition
154	transversion
246	transition
19	transition
13	transversion
24	transition
35	transition
11	transversion
55	transversion
5	transversion
23	transition
26	transition
11	transition
12	transition
19	transition
30	transversion
329	transition
7	transition
25	transversion
8	transition
34	transition
32	transition
7	transversion
4	transversion
126	transition
29	transition
11	transversion
23	transition
41	transition
9	transversion
4	transversion
15	transversion
10	transition
39	transversion
23	transition
12	transition
18	transversion
16	transversion
4	transition
68	transition
269	transition
10	transition
30	transversion
11	transversion
6	transition
10	transversion
10	transversion
6	transition
10	transition
6	transition
13	transversion
5	transition
22	transition
86	transition
3	transition
49	transversion
3	transversion
16	transition
41	transition
107	transversion
12	transition
19	transition
4	transition
80	transversion
3	transversion
10	transversion
8	transversion
23	transversion
14	transition
8	transversion
545	transition
7	transversion
40	transition
14	transversion
16	transversion
12	transition
7	transition
11	transversion
16	transition
6	transition
2	transversion
17	transition
31	transversion
24	transversion
11	transition
10	transition
19	transition
64	transition
5	transversion
7	transversion
22	transition
22	transition
67	transition
41	transition
42	transversion
6	transversion
97	transition
6	transition
11	transition
84	transversion
25	transition
4	transversion
58	transversion
98	transition
10	transition
6	transition
32	transition
6	transversion
25	transition
6	transversion
11	transition
8	transversion
6	transversion
16	transition
11	transversion
21	transition
26	transversion
93	transition
9	transversion
6	transversion
348	transversion
7	transition
23	transition
9	transition
32	transversion
25	transition
8	transversion
24	transition
21	transition
85	transition
10	transition
47	transition
81	transition
46	transition
16	transition
9	transition
184	transversion
8	transition
20	transition
13	transition
12	transversion
11	transversion
34	transition
20	transition
4	transition
15	transition
9	transversion
7	transition
7	transversion
57	transition
58	transversion
5	transversion
15	transversion
17	transition
16	transition
7	transversion
40	transition
10	transversion
78	transversion
87	transition
17	transition
15	transition
36	transversion
19	transversion
7	transversion
133	transversion
6	transition
51	transition
9	transition
16	transition
6	transversion
14	transition
12	transition
18	transition
5	transversion
6	transversion
16	transition
8	transition
44	transition
255	transversion
103	transition
245	transition
517	transition
8	transition
15	transversion
10	transversion
118	transition
13	transition
21	transversion
42	transversion
405	transition
108	transversion
12	transversion
10	transversion
28	transversion
16	transition
14	transversion
83	transition
20	transversion
39	transversion
26	transversion
15	transition
8	transition
55	transition
6	transition
11	transversion
13	transversion
7	transition
6	transversion
11	transversion
12	transversion
35	transversion
11	transversion
6	transversion
10	transversion
36	transversion
16	transition
14	transition
30	transition
79	transition
65	transversion
4	transversion
5	transversion
8	transversion
7	transition
5	transversion
7	transition
13	transversion
48	transition
17	transition
65	transition
10	transversion
6	transversion
4	transition
13	transition
11	transition
13	transition
5	transition
68	transition
19	transversion
55	transition
62	transversion
110	transition
21	transversion
42	transversion
19	transition
77	transition
10	transversion
8	transition
16	transition
32	transversion
8	transition
7	transition
13	transition
35	transition
46	transversion
332	transversion
16	transition
6	transition
9	transition
10	transition
30	transition
10	transition
277	transition
14	transversion
13	transition
16	transition
11	transition
55	transition
19	transition
22	transition
10	transition
22	transition
3	transition
3	transversion
11	transition
9	transversion
170	transition
3	transversion
7	transition
7	transition
15	transversion
7	transition
6	transition
14	transition
42	transition
53	transition
6	transversion
27	transition
27	transition
11	transition
5	transition
7	transition
7	transition
9	transition
12	transition
22	transversion
15	transversion
13	transition
9	transition
14	transversion
7	transition
10	transition
45	transversion
151	transversion
42	transition
94	transversion
8	transition
103	transition
15	transition
4	transition
14	transition
25	transversion
10	transversion
13	transition
20	transversion
51	transition
33	transversion
46	transition
182	transition
6	transversion
16	transversion
35	transition
12	transversion
4	transversion
6	transition
43	transition
4	transversion
8	transition
8	transversion
6	transition
16	transversion
10	transition
9	transition
69	transition
24	transversion
4	transversion
10	transversion
14	transition
28	transition
11	transition
4	transition
30	transversion
11	transition
3	transition
7	transition
4	transition
9	transversion
7	transversion
52	transversion
7	transition
8	transversion
8	transition
6	transition
16	transition
17	transition
8	transition
32	transition
12	transition
12	transversion
8	transition
10	transition
12	transversion
15	transition
12	transition
64	transition
57	transition
274	transition
29	transition
7	transition
10	transition
8	transversion
28	transition
9	transition
12	transversion
4	transition
6	transition
5	transversion
8	transition
71	transversion
6	transversion
114	transversion
5	transition
6	transition
13	transition
128	transversion
36	transversion
6	transition
79	transition
10	transversion
9	transition
82	transversion
45	transition
156	transversion
153	transition
37	transition
54	transition
19	transition
28	transversion
64	transition
133	transversion
12	transversion
17	transition
10	transversion
9	transition
6	transition
39	transition
15	transition
15	transition
31	transition
7	transition
5	transversion
2	transversion
6	transition
3	transversion
18	transversion
41	transversion
61	transition
16	transition
5	transversion
6	transition
193	transversion
162	transversion
13	transition
9	transition
26	transversion
118	transversion
77	transversion
258	transition
18	transition
10	transversion
24	transversion
17	transversion
16	transversion
39	transversion
10	transition
9	transversion
17	transversion
43	transversion
6	transversion
11	transversion
8	transversion
4	transversion
15	transversion
22	transition
18	transversion
13	transversion
5	transition
34	transition
27	transition
12	transition
7	transversion
11	transition
4	transversion
7	transversion
14	transversion
9	transition
9	transversion
7	transversion
28	transition
4	transversion
10	transversion
9	transition
191	transversion
37	transition
77	transition
5	transversion
6	transition
17	transition
8	transversion
24	transition
4	transversion
11	transition
7	transition
35	transversion
5	transversion
26	transition
16	transversion
15	transversion
17	transition
31	transition
24	transversion
13	transition
7	transversion
5	transition
15	transversion
22	transversion
69	transversion
23	transversion
51	transition
7	transition
19	transition
6	transversion
57	transition
9	transition
2	transversion
35	transition
2	transversion
5	transition
8	transition
5	transversion
6	transversion
53	transition
10	transversion
21	transition
42	transition
12	transition
25	transition
20	transversion
7	transversion
18	transition
64	transition
10	transition
5	transversion
5	transition
9	transition
12	transversion
20	transition
8	transversion
52	transversion
9	transition
11	transversion
4	transversion
7	transition
18	transition
63	transition
9	transition
168	transversion
6	transversion
6	transition
138	transition
8	transversion
5	transversion
33	transition
36	transition
19	transversion
51	transition
5	transversion
3	transversion
11	transition
278	transversion
21	transversion
20	transition
110	transition
10	transversion
6	transition
30	transversion
34	transversion
28	transition
5	transversion
14	transition
50	transition
22	transition
5	transversion
12	transversion
21	transition
8	transversion
23	transition
52	transversion
13	transition
3	transversion
22	transition
29	transition
116	transition
9	transition
6	transition
11	transversion
55	transversion
38	transition
79	transition
10	transition
41	transition
21	transition
192	transversion
17	transition
18	transversion
14	transition
5	transversion
5	transversion
25	transition
5	transversion
7	transversion
10	transversion
5	transition
6	transition
7	transversion
15	transversion
27	transition
23	transversion
101	transversion
44	transversion
30	transition
6	transversion
14	transversion
10	transversion
131	transversion
7	transition
46	transition
122	transition
11	transversion
120	transition
7	transition
6	transition
23	transversion
5	transition
16	transition
15	transition
342	transversion
12	transversion
8	transition
5	transversion
57	transition
14	transition
8	transition
30	transition
29	transition
49	transition
39	transition
19	transversion
5	transition
307	transition
28	transversion
7	transition
122	transversion
17	transversion
82	transversion
9	transversion
5	transition
4	transversion
17	transition
24	transition
26	transition
9	transition
10	transition
9	transversion
31	transition
5	transition
11	transversion
2	transversion
23	transition
13	transversion
17	transition
4	transversion
4	transition
6	transition
17	transversion
7	transition
279	transition
26	transversion
91	transversion
6	transition
13	transition
10	transition
7	transition
9	transition
124	transition
9	transversion
18	transversion
34	transition
10	transition
39	transition
7	transition
138	transition
473	transversion
24	transition
105	transition
8	transition
5	transversion
11	transversion
222	transversion
6	transversion
12	transversion
22	transition
25	transition
7	transition
5	transition
3	transversion
7	transversion
28	transversion
4	transition
8	transition
8	transversion
7	transition
28	transition
100	transition
11	transition
11	transition
11	transversion
50	transversion
9	transition
4	transition
20	transition
8	transversion
9	transition
19	transversion
85	transition
36	transition
449	transversion
11	transition
49	transition
26	transition
5	transversion
18	transition
7	transition
9	transition
27	transition
7	transition
111	transversion
9	transition
24	transition
5	transition
13	transversion
133	transition
24	transition
163	transition
4	transversion
13	transition
28	transversion
33	transversion
14	transition
66	transition
5	transversion
6	transversion
180	transition
4	transversion
8	transition
10	transition
489	transition
63	transition
11	transition
308	transition
10	transversion
4	transition
32	transversion
10	transversion
6	transversion
7	transition
3	transversion
94	transition
9	transversion
14	transversion
11	transition
58	transition
484	transition
6	transversion
9	transition
32	transition
10	transition
6	transition
12	transition
18	transversion
18	transition
5	transition
45	transition
5	transition
21	transition
14	transition
21	transversion
7	transition
14	transition
6	transition
16	transition
10	transversion
23	transversion
156	transition
5	transition
9	transition
11	transversion
12	transversion
9	transition
65	transition
44	transition
9	transversion
11	transition
263	transition
7	transition
16	transversion
30	transversion
16	transversion
2	transition
28	transversion
59	transversion
14	transition
6	transition
18	transversion
13	transversion
32	transversion
99	transition
28	transition
11	transition
24	transition
6	transition
12	transition
9	transition
61	transition
50	transversion
8	transition
6	transition
56	transition
138	transition
50	transition
161	transition
9	transition
13	transition
231	transversion
9	transition
362	transition
11	transversion
4	transition
9	transition
27	transversion
36	transversion
6	transition
63	transition
7	transition
16	transition
67	transversion
10	transition
6	transition
11	transversion
49	transition
12	transition
35	transversion
37	transition
10	transversion
21	transversion
39	transversion
33	transition
52	transition
5	transition
10	transversion
4	transition
16	transversion
16	transition
11	transversion
4	transversion
7	transversion
14	transversion
19	transition
5	transition
11	transition
27	transversion
17	transition
22	transversion
48	transition
105	transition
4	transition
4	transversion
14	transition
6	transversion
289	transversion
8	transition
3	transition
7	transition
14	transition
24	transition
8	transversion
59	transition
25	transition
5	transition
46	transition
56	transition
65	transition
3	transversion
16	transition
24	transition
14	transition
7	transversion
40	transversion
5	transversion
6	transversion
56	transition
69	transition
7	transition
5	transversion
31	transition
20	transversion
11	transition
11	transversion
6	transition
7	transition
3	transition
53	transition
6	transversion
8	transversion
12	transition
13	transversion
12	transition
10	transition
6	transversion
8	transition
95	transversion
3	transversion
11	transversion
21	transversion
14	transition
14	transversion
16	transversion
4	transversion
10	transversion
7	transversion
9	transition
70	transition
30	transition
8	transversion
7	transition
120	transition
43	transition
6	transversion
35	transition
3	transversion
8	transversion
8	transversion
9	transversion
227	transition
19	transition
58	transversion
29	transition
7	transversion
3	transition
12	transition
243	transition
247	transversion
271	transition
22	transition
53	transition
352	transition
5	transversion
3	transition
5	transversion
11	transversion
2	transversion
11	transition
98	transversion
7	transversion
12	transition
7	transition
56	transversion
32	transition
20	transversion
5	transition
45	transition
53	transition
24	transition
16	transversion
12	transition
22	transition
6	transversion
81	transition
10	transition
7	transition
4	transition
94	transition
11	transition
40	transversion
15	transition
52	transition
28	transversion
26	transition
22	transition
23	transition
7	transversion
6	transition
15	transition
27	transversion
24	transversion
17	transition
87	transversion
7	transversion
269	transversion
141	transition
5	transition
29	transition
25	transition
88	transversion
40	transition
14	transversion
48	transversion
8	transition
289	transition
9	transition
20	transversion
27	transversion
15	transition
16	transition
2	transversion
15	transition
7	transition
48	transition
5	transition
21	transversion
13	transition
13	transition
57	transition
4	transition
12	transition
8	transition
110	transition
6	transversion
19	transition
6	transversion
15	transition
52	transition
18	transversion
14	transition
7	transversion
125	transition
22	transition
10	transition
18	transition
14	transition
15	transition
12	transversion
42	transversion
208	transition
15	transition
21	transition
14	transversion
72	transition
8	transversion
10	transversion
14	transversion
20	transversion
6	transition
6	transversion
8	transition
6	transition
36	transversion
170	transition
3	transversion
8	transition
8	transition
8	transition
6	transition
30	transition
139	transversion
6	transition
19	transversion
6	transversion
10	transition
6	transversion
10	transition
12	transition
119	transition
18	transversion
18	transversion
9	transition
8	transition
26	transversion
6	transition
34	transition
11	transversion
10	transversion
80	transition
23	transversion
42	transversion
50	transition
83	transition
10	transition
4	transversion
13	transition
7	transition
2	transversion
27	transversion
38	transversion
13	transition
109	transition
30	transversion
25	transversion
67	transversion
14	transversion
5	transition
5	transition
33	transition
64	transition
29	transition
14	transversion
139	transition
14	transition
39	transition
6	transition
8	transversion
26	transversion
6	transversion
36	transition
9	transition
16	transition
5	transition
5	transition
22	transition
16	transversion
110	transition
5	transition
6	transversion
13	transition
82	transition
9	transversion
35	transition
88	transversion
8	transversion
7	transition
480	transition
157	transition
90	transversion
16	transversion
71	transition
24	transition
18	transition
7	transition
22	transition
6	transversion
17	transversion
12	transition
11	transition
8	transition
8	transition
27	transition
8	transition
5	transversion
10	transversion
117	transition
95	transition
109	transition
11	transition
5	transition
20	transversion
19	transition
30	transition
8	transition
82	transversion
7	transversion
10	transition
6	transversion
15	transversion
6	transition
9	transition
22	transition
12	transition
37	transition
6	transversion
6	transition
6	transversion
12	transition
4	transition
7	transversion
26	transition
11	transversion
8	transition
44	transversion
4	transition
573	transition
41	transition
47	transversion
6	transversion
23	transition
6	transition
12	transversion
68	transition
22	transition
18	transversion
25	transversion
9	transition
10	transition
170	transition
5	transversion
12	transition
38	transition
3	transition
7	transversion
4	transition
15	transversion
18	transversion
121	transition
57	transition
19	transversion
5	transition
4	transition
48	transition
70	transition
8	transition
39	transversion
20	transition
8	transition
28	transition
8	transversion
13	transition
19	transversion
9	transversion
12	transversion
57	transversion
6	transversion
12	transition
9	transition
14	transition
6	transition
17	transition
21	transversion
12	transition
49	transition
23	transition
136	transversion
3	transition
8	transition
2	transversion
75	transition
22	transition
3	transition
14	transversion
18	transition
17	transition
31	transition
102	transition
56	transition
3	transversion
13	transition
8	transversion
512	transition
4	transversion
5	transversion
9	transition
15	transition
5	transition
8	transition
7	transition
10	transition
73	transition
15	transition
19	transition
222	transition
11	transversion
4	transition
230	transition
10	transversion
11	transition
5	transversion
33	transition
8	transition
4	transition
23	transition
12	transversion
6	transversion
11	transition
7	transition
15	transversion
15	transition
3	transversion
30	transition
13	transition
28	transversion
5	transversion
29	transversion
5	transversion
13	transition
19	transition
38	transversion
15	transversion
45	transition
13	transversion
130	transition
93	transition
54	transition
138	transversion
8	transversion
63	transition
7	transition
7	transversion
6	transition
5	transversion
15	transition
7	transition
16	transition
5	transversion
20	transition
33	transition
21	transition
7	transition
16	transition
19	transversion
15	transversion
11	transversion
3	transition
43	transversion
95	transition
8	transversion
7	transition
9	transition
4	transition
17	transition
61	transversion
8	transition
33	transversion
16	transition
6	transversion
11	transition
8	transition
8	transition
26	transition
51	transversion
14	transition
6	transversion
15	transition
9	transversion
25	transversion
25	transversion
11	transversion
10	transition
17	transversion
7	transition
67	transversion
25	transition
111	transition
34	transversion
18	transition
8	transition
114	transition
6	transversion
10	transversion
11	transversion
5	transition
38	transition
7	transition
42	transition
6	transversion
19	transition
35	transition
11	transition
10	transversion
6	transition
14	transversion
50	transition
52	transition
30	transition
2	transversion
6	transversion
24	transition
11	transversion
17	transversion
6	transition
15	transition
14	transversion
25	transition
11	transition
18	transversion
165	transition
121	transition
6	transition
45	transversion
22	transition
37	transversion
14	transition
16	transition
9	transversion
46	transversion
8	transition
506	transversion
4	transversion
11	transversion
39	transition
8	transversion
77	transition
90	transition
5	transversion
120	transition
7	transition
56	transversion
78	transversion
18	transition
19	transversion
9	transition
16	transversion
5	transition
4	transition
38	transition
70	transition
3	transition
4	transition
5	transition
36	transition
13	transition
116	transition
7	transition
106	transition
5	transversion
55	transition
27	transition
14	transversion
9	transversion
29	transition
12	transition
19	transition
19	transition
11	transversion
9	transition
111	transition
18	transition
36	transition
14	transversion
70	transition
11	transversion
10	transition
13	transition
5	transition
10	transversion
11	transversion
5	transition
7	transition
25	transversion
7	transition
22	transition
4	transition
7	transition
5	transversion
6	transition
68	transition
16	transversion
156	transition
72	transversion
4	transversion
7	transversion
6	transition
11	transition
8	transversion
6	transition
4	transition
19	transition
4	transversion
10	transition
44	transversion
4	transition
45	transition
24	transversion
97	transversion
14	transversion
34	transversion
8	transition
164	transition
22	transition
15	transversion
71	transversion
13	transition
10	transition
6	transition
9	transition
39	transversion
6	transition
12	transition
66	transversion
12	transversion
9	transversion
17	transition
507	transition
14	transversion
4	transition
12	transversion
15	transition
3	transition
7	transversion
4	transition
30	transition
10	transition
68	transversion
11	transition
11	transversion
4	transversion
31	transition
17	transversion
109	transition
6	transversion
62	transversion
5	transition
6	transversion
19	transversion
9	transversion
83	transition
31	transition
117	transition
10	transversion
26	transition
4	transition
13	transition
6	transversion
9	transversion
50	transversion
71	transversion
12	transversion
55	transversion
211	transition
14	transversion
106	transition
5	transversion
344	transition
3	transversion
6	transition
11	transition
3	transversion
28	transition
274	transition
14	transition
8	transversion
13	transversion
6	transversion
8	transition
6	transition
20	transition
8	transition
31	transition
6	transversion
135	transition
10	transition
9	transition
11	transition
23	transition
4	transition
16	transversion
28	transition
7	transition
4	transversion
4	transition
3	transversion
23	transition
10	transition
88	transversion
16	transition
3	transversion
20	transversion
22	transversion
7	transition
10	transition
5	transversion
6	transition
68	transition
27	transversion
59	transversion
22	transversion
12	transition
225	transversion
10	transition
6	transversion
53	transversion
13	transition
23	transversion
16	transition
262	transversion
30	transversion
10	transversion
20	transversion
61	transition
9	transversion
67	transition
7	transition
27	transition
268	transversion
13	transition
10	transition
20	transversion
11	transversion
16	transition
5	transition
17	transversion
8	transversion
37	transition
13	transversion
11	transition
7	transversion
12	transition
77	transversion
11	transition
35	transition
23	transition
15	transition
26	transition
6	transition
16	transition
29	transversion
13	transversion
11	transversion
93	transversion
87	transition
10	transition
25	transversion
53	transition
14	transition
188	transversion
9	transition
5	transversion
92	transversion
10	transversion
5	transition
12	transition
13	transition
8	transition
112	transition
27	transition
33	transition
130	transition
9	transition
5	transition
7	transversion
7	transition
5	transition
11	transition
10	transition
2	transition
7	transition
45	transition
54	transition
6	transversion
8	transversion
23	transversion
15	transversion
10	transition
61	transversion
90	transition
10	transition
21	transition
22	transition
33	transition
31	transition
22	transversion
26	transversion
5	transition
20	transition
5	transversion
7	transition
10	transition
311	transversion
18	transition
44	transversion
21	transversion
51	transition
24	transition
328	transition
18	transition
42	transition
51	transition
15	transition
3	transition
148	transversion
43	transition
6	transversion
17	transversion
31	transition
5	transversion
7	transition
4	transversion
9	transition
20	transition
17	transition
10	transition
10	transition
5	transition
20	transition
6	transition
11	transition
13	transition
10	transversion
40	transition
4	transition
8	transition
78	transition
11	transversion
9	transition
13	transition
12	transition
4	transversion
3	transversion
44	transition
6	transversion
7	transition
8	transition
7	transversion
12	transition
92	transition
102	transversion
9	transition
8	transition
26	transition
90	transition
116	transversion
7	transversion
19	transversion
162	transition
69	transition
32	transversion
50	transversion
55	transition
56	transversion
15	transversion
91	transition
237	transition
97	transition
393	transition
19	transversion
4	transversion
32	transition
48	transition
219	transition
40	transition
12	transversion
9	transversion
10	transition
3	transversion
8	transition
9	transition
28	transversion
66	transition
18	transversion
278	transversion
6	transversion
44	transition
14	transition
5	transition
30	transition
166	transversion
10	transition
5	transition
17	transition
42	transversion
12	transition
7	transversion
10	transition
5	transversion
223	transversion
6	transversion
34	transition
51	transition
27	transition
12	transition
27	transversion
8	transition
143	transition
72	transversion
73	transition
22	transition
4	transversion
31	transition
4	transversion
6	transversion
21	transition
21	transversion
92	transition
178	transversion
26	transition
2	transversion
13	transition
19	transition
12	transition
5	transition
12	transition
32	transversion
11	transition
15	transition
208	transversion
31	transition
21	transition
17	transition
3	transition
380	transversion
27	transition
22	transition
13	transition
11	transition
4	transition
6	transversion
7	transition
14	transversion
6	transition
27	transversion
90	transition
18	transversion
4	transversion
10	transition
2	transversion
30	transition
7	transition
7	transversion
42	transition
23	transversion
18	transition
61	transversion
11	transition
17	transition
37	transition
23	transition
22	transversion
6	transversion
138	transition
5	transition
22	transversion
4	transversion
6	transition
21	transition
11	transversion
5	transition
37	transition
3	transition
49	transition
10	transversion
7	transversion
21	transition
14	transition
18	transition
43	transition
29	transition
36	transition
44	transition
24	transition
95	transition
21	transition
9	transition
40	transversion
9	transition
83	transition
53	transition
14	transition
15	transition
24	transversion
5	transversion
6	transversion
7	transition
7	transversion
7	transition
69	transition
16	transversion
9	transversion
19	transition
11	transversion
93	transition
24	transition
9	transition
17	transversion
8	transversion
15	transversion
13	transversion
10	transition
4	transversion
10	transition
61	transition
5	transition
13	transition
24	transversion
65	transition
286	transition
8	transversion
11	transition
54	transversion
5	transition
11	transversion
7	transition
6	transition
47	transversion
12	transversion
21	transition
25	transition
40	transition
56	transversion
8	transversion
35	transition
20	transition
30	transition
20	transition
5	transition
370	transition
18	transition
9	transversion
18	transversion
9	transition
16	transversion
8	transition
97	transition
10	transition
5	transversion
6	transition
8	transversion
92	transition
44	transversion
4	transversion
5	transversion
29	transversion
2	transversion
122	transversion
14	transversion
66	transition
10	transversion
7	transition
88	transversion
5	transition
9	transition
11	transversion
15	transition
32	transition
5	transversion
24	transversion
9	transition
6	transition
15	transition
9	transition
18	transition
28	transition
45	transversion
101	transition
31	transition
6	transition
11	transition
48	transversion
60	transition
4	transversion
79	transition
26	transition
22	transition
92	transversion
36	transversion
19	transition
75	transversion
46	transition
39	transition
28	transition
5	transition
16	transition
17	transition
46	transition
10	transversion
5	transition
14	transition
7	transversion
7	transition
174	transition
7	transversion
33	transversion
76	transversion
25	transversion
37	transition
31	transversion
21	transition
42	transition
22	transition
166	transversion
9	transversion
5	transversion
30	transversion
4	transversion
19	transversion
44	transition
52	transition
16	transition
39	transition
11	transversion
6	transition
24	transition
15	transition
9	transition
127	transition
42	transition
66	transversion
26	transversion
6	transition
14	transition
9	transversion
6	transversion
8	transition
181	transition
4	transition
13	transversion
27	transversion
11	transition
